http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S01006011,S01006011,12,12,17,20,20,13,14,16,20,11,16
http://statistics.gov.scot/id/statistical-geography/S01006012,S01006012,21,18,20,19,15,32,30,17,16,17,25
http://statistics.gov.scot/id/statistical-geography/S01006013,S01006013,5,2,3,2,9,8,3,3,3,2,3
http://statistics.gov.scot/id/statistical-geography/S01006014,S01006014,8,11,12,10,17,31,8,9,11,15,11
http://statistics.gov.scot/id/statistical-geography/S01006015,S01006015,2,2,8,9,3,5,6,9,5,11,4
http://statistics.gov.scot/id/statistical-geography/S01006016,S01006016,3,4,5,3,13,6,5,13,7,10,11
http://statistics.gov.scot/id/statistical-geography/S01006017,S01006017,11,23,20,15,13,16,27,26,24,29,26
http://statistics.gov.scot/id/statistical-geography/S01006018,S01006018,9,4,9,6,14,15,4,12,17,5,8
http://statistics.gov.scot/id/statistical-geography/S01006019,S01006019,9,12,13,11,9,12,19,12,25,20,15
http://statistics.gov.scot/id/statistical-geography/S01006020,S01006020,11,6,9,10,5,8,8,12,16,15,6
http://statistics.gov.scot/id/statistical-geography/S01006021,S01006021,9,15,9,19,11,16,24,12,21,17,25
http://statistics.gov.scot/id/statistical-geography/S01006022,S01006022,4,15,6,6,7,7,9,7,8,6,9
http://statistics.gov.scot/id/statistical-geography/S01006023,S01006023,9,6,9,6,8,6,10,4,4,7,10
http://statistics.gov.scot/id/statistical-geography/S01006024,S01006024,14,14,9,23,12,28,31,20,23,27,34
http://statistics.gov.scot/id/statistical-geography/S01006025,S01006025,18,21,23,11,16,34,41,24,19,31,31
http://statistics.gov.scot/id/statistical-geography/S01006026,S01006026,5,13,13,11,18,28,19,20,14,24,12
http://statistics.gov.scot/id/statistical-geography/S01006027,S01006027,3,4,7,10,4,5,5,7,10,21,15
http://statistics.gov.scot/id/statistical-geography/S01006028,S01006028,4,9,5,5,10,9,8,5,6,9,9
http://statistics.gov.scot/id/statistical-geography/S01006029,S01006029,6,13,9,8,3,7,11,13,13,3,8
http://statistics.gov.scot/id/statistical-geography/S01006030,S01006030,4,10,8,3,4,8,7,6,8,11,9
http://statistics.gov.scot/id/statistical-geography/S01006031,S01006031,17,16,18,22,16,17,17,16,14,24,29
http://statistics.gov.scot/id/statistical-geography/S01006032,S01006032,25,23,22,29,34,30,25,29,20,21,22
http://statistics.gov.scot/id/statistical-geography/S01006033,S01006033,7,4,9,9,7,14,12,12,9,19,17
http://statistics.gov.scot/id/statistical-geography/S01006034,S01006034,17,23,16,19,20,22,23,22,18,25,25
http://statistics.gov.scot/id/statistical-geography/S01006035,S01006035,11,13,9,6,11,7,16,19,8,10,17
http://statistics.gov.scot/id/statistical-geography/S01006036,S01006036,4,7,14,16,9,17,19,23,17,17,20
http://statistics.gov.scot/id/statistical-geography/S01006037,S01006037,12,10,8,8,9,8,10,11,18,11,17
http://statistics.gov.scot/id/statistical-geography/S01006038,S01006038,6,8,12,15,4,14,17,12,18,17,21
http://statistics.gov.scot/id/statistical-geography/S01006039,S01006039,20,8,9,18,21,20,16,17,18,14,13
http://statistics.gov.scot/id/statistical-geography/S01006040,S01006040,8,15,10,16,8,23,11,24,26,22,25
http://statistics.gov.scot/id/statistical-geography/S01006041,S01006041,27,24,15,18,16,23,16,16,13,27,38
http://statistics.gov.scot/id/statistical-geography/S01006042,S01006042,11,6,8,7,6,16,8,10,12,15,12
http://statistics.gov.scot/id/statistical-geography/S01006043,S01006043,3,11,7,15,9,8,15,9,10,10,20
http://statistics.gov.scot/id/statistical-geography/S01006044,S01006044,15,12,14,21,21,24,30,24,32,43,40
http://statistics.gov.scot/id/statistical-geography/S01006045,S01006045,7,16,10,12,16,12,8,9,13,6,4
http://statistics.gov.scot/id/statistical-geography/S01006046,S01006046,10,11,4,5,7,9,7,5,8,7,5
http://statistics.gov.scot/id/statistical-geography/S01006047,S01006047,9,9,9,13,14,5,20,9,13,21,9
http://statistics.gov.scot/id/statistical-geography/S01006048,S01006048,4,2,3,4,3,11,5,11,7,9,6
http://statistics.gov.scot/id/statistical-geography/S01006049,S01006049,8,8,10,10,23,21,27,31,21,19,22
http://statistics.gov.scot/id/statistical-geography/S01006050,S01006050,9,6,12,11,12,17,24,7,14,10,12
http://statistics.gov.scot/id/statistical-geography/S01006051,S01006051,10,8,7,11,9,8,10,8,4,15,14
http://statistics.gov.scot/id/statistical-geography/S01006052,S01006052,4,4,6,7,3,5,4,11,3,8,12
http://statistics.gov.scot/id/statistical-geography/S01006053,S01006053,5,9,3,13,7,12,7,11,15,9,18
http://statistics.gov.scot/id/statistical-geography/S01006054,S01006054,8,5,8,12,7,9,6,5,4,12,8
http://statistics.gov.scot/id/statistical-geography/S01006055,S01006055,3,6,2,1,2,6,1,4,3,5,3
http://statistics.gov.scot/id/statistical-geography/S01006056,S01006056,8,11,9,12,8,5,7,4,9,8,9
http://statistics.gov.scot/id/statistical-geography/S01006057,S01006057,12,11,15,24,17,12,14,16,20,7,16
http://statistics.gov.scot/id/statistical-geography/S01006058,S01006058,15,14,11,16,19,24,24,19,24,17,24
http://statistics.gov.scot/id/statistical-geography/S01006059,S01006059,9,6,11,8,19,13,21,24,15,16,27
http://statistics.gov.scot/id/statistical-geography/S01006060,S01006060,12,12,5,19,17,19,14,13,23,39,15
http://statistics.gov.scot/id/statistical-geography/S01006061,S01006061,6,11,8,9,5,11,12,10,16,10,7
http://statistics.gov.scot/id/statistical-geography/S01006062,S01006062,17,15,13,12,13,19,11,20,17,12,11
http://statistics.gov.scot/id/statistical-geography/S01006063,S01006063,8,5,10,7,7,14,13,12,19,20,12
http://statistics.gov.scot/id/statistical-geography/S01006064,S01006064,20,14,14,18,18,9,34,23,21,13,14
http://statistics.gov.scot/id/statistical-geography/S01006065,S01006065,14,9,7,17,12,17,17,17,13,11,12
http://statistics.gov.scot/id/statistical-geography/S01006066,S01006066,6,7,10,9,12,8,16,18,22,20,23
http://statistics.gov.scot/id/statistical-geography/S01006177,S01006177,13,14,13,13,5,6,9,10,6,11,10
http://statistics.gov.scot/id/statistical-geography/S01006178,S01006178,17,13,9,20,11,10,17,15,15,19,16
http://statistics.gov.scot/id/statistical-geography/S01006179,S01006179,15,4,8,21,14,13,15,16,18,19,14
http://statistics.gov.scot/id/statistical-geography/S01006180,S01006180,7,11,12,7,9,10,10,21,10,14,20
http://statistics.gov.scot/id/statistical-geography/S01006181,S01006181,13,13,17,15,14,14,20,22,18,10,24
http://statistics.gov.scot/id/statistical-geography/S01006182,S01006182,2,3,9,18,7,8,7,6,7,11,11
http://statistics.gov.scot/id/statistical-geography/S01006183,S01006183,4,10,6,11,14,12,10,13,20,27,11
http://statistics.gov.scot/id/statistical-geography/S01006184,S01006184,11,11,16,12,21,8,16,19,12,18,20
http://statistics.gov.scot/id/statistical-geography/S01006185,S01006185,13,9,26,16,16,17,17,20,19,24,21
http://statistics.gov.scot/id/statistical-geography/S01006186,S01006186,13,14,15,20,24,19,33,28,30,35,33
http://statistics.gov.scot/id/statistical-geography/S01006187,S01006187,17,13,8,17,16,20,27,22,15,17,17
http://statistics.gov.scot/id/statistical-geography/S01006188,S01006188,11,4,6,13,5,13,11,4,4,4,7
http://statistics.gov.scot/id/statistical-geography/S01006189,S01006189,21,24,15,15,21,12,22,23,5,12,21
http://statistics.gov.scot/id/statistical-geography/S01006190,S01006190,21,9,10,15,6,10,16,19,16,16,18
http://statistics.gov.scot/id/statistical-geography/S01006191,S01006191,5,5,12,16,9,11,17,19,11,11,9
http://statistics.gov.scot/id/statistical-geography/S01006192,S01006192,10,13,7,9,6,8,14,12,6,5,13
http://statistics.gov.scot/id/statistical-geography/S01006193,S01006193,24,25,24,26,39,34,42,55,44,48,29
http://statistics.gov.scot/id/statistical-geography/S01006194,S01006194,21,10,25,24,20,8,32,21,8,17,9
http://statistics.gov.scot/id/statistical-geography/S01006195,S01006195,12,15,11,13,13,30,37,19,19,23,29
http://statistics.gov.scot/id/statistical-geography/S01006196,S01006196,25,20,17,17,12,9,15,20,14,9,16
http://statistics.gov.scot/id/statistical-geography/S01006197,S01006197,17,17,13,20,14,17,19,22,31,33,39
http://statistics.gov.scot/id/statistical-geography/S01006198,S01006198,10,6,11,17,11,9,10,11,10,14,14
http://statistics.gov.scot/id/statistical-geography/S01006199,S01006199,6,14,16,14,13,16,25,8,12,10,19
http://statistics.gov.scot/id/statistical-geography/S01006200,S01006200,17,15,18,12,13,21,22,22,30,27,26
http://statistics.gov.scot/id/statistical-geography/S01006201,S01006201,19,27,14,24,25,24,24,21,24,24,27
http://statistics.gov.scot/id/statistical-geography/S01006202,S01006202,6,12,13,14,14,10,11,19,7,11,10
http://statistics.gov.scot/id/statistical-geography/S01006203,S01006203,7,8,7,15,12,13,13,10,5,17,16
http://statistics.gov.scot/id/statistical-geography/S01006204,S01006204,6,17,18,21,15,20,19,18,24,27,24
http://statistics.gov.scot/id/statistical-geography/S01006205,S01006205,12,5,7,4,11,13,8,10,14,20,18
http://statistics.gov.scot/id/statistical-geography/S01006206,S01006206,10,7,12,11,12,10,10,21,12,13,10
http://statistics.gov.scot/id/statistical-geography/S01006207,S01006207,20,21,19,16,25,20,23,24,14,30,22
http://statistics.gov.scot/id/statistical-geography/S01006208,S01006208,8,10,7,6,12,19,23,16,14,24,14
http://statistics.gov.scot/id/statistical-geography/S01006209,S01006209,7,7,6,6,3,1,7,8,7,2,6
http://statistics.gov.scot/id/statistical-geography/S01006210,S01006210,7,0,9,6,4,7,7,9,18,11,10
http://statistics.gov.scot/id/statistical-geography/S01006211,S01006211,6,13,12,11,10,5,12,14,9,5,14
http://statistics.gov.scot/id/statistical-geography/S01006212,S01006212,10,8,4,6,7,4,2,7,14,3,13
http://statistics.gov.scot/id/statistical-geography/S01006213,S01006213,13,30,14,16,12,8,14,12,15,17,17
http://statistics.gov.scot/id/statistical-geography/S01006214,S01006214,10,7,11,6,10,12,12,12,5,12,22
http://statistics.gov.scot/id/statistical-geography/S01006215,S01006215,18,8,10,9,14,13,15,21,12,10,30
http://statistics.gov.scot/id/statistical-geography/S01006216,S01006216,7,8,1,3,5,3,8,5,13,18,2
http://statistics.gov.scot/id/statistical-geography/S01006217,S01006217,28,29,24,19,9,14,21,9,24,13,22
http://statistics.gov.scot/id/statistical-geography/S01006218,S01006218,5,5,4,11,2,7,6,5,11,7,7
http://statistics.gov.scot/id/statistical-geography/S01006219,S01006219,19,16,11,27,21,21,24,21,17,27,32
http://statistics.gov.scot/id/statistical-geography/S01006220,S01006220,8,15,10,9,8,11,8,1,3,5,5
http://statistics.gov.scot/id/statistical-geography/S01006221,S01006221,11,5,16,8,8,17,16,13,24,15,21
http://statistics.gov.scot/id/statistical-geography/S01006222,S01006222,11,15,14,15,10,13,19,29,30,28,23
http://statistics.gov.scot/id/statistical-geography/S01006223,S01006223,12,6,9,7,7,10,8,10,11,12,17
http://statistics.gov.scot/id/statistical-geography/S01006224,S01006224,1,5,6,6,6,4,11,8,12,9,9
http://statistics.gov.scot/id/statistical-geography/S01006225,S01006225,10,7,8,10,6,13,9,14,19,14,14
http://statistics.gov.scot/id/statistical-geography/S01006226,S01006226,6,6,7,12,13,5,10,5,6,4,5
http://statistics.gov.scot/id/statistical-geography/S01006227,S01006227,11,6,13,5,12,6,11,11,10,12,18
http://statistics.gov.scot/id/statistical-geography/S01006228,S01006228,9,7,6,5,10,10,11,7,4,2,5
http://statistics.gov.scot/id/statistical-geography/S01006229,S01006229,11,5,11,16,17,13,18,23,19,27,16
http://statistics.gov.scot/id/statistical-geography/S01006230,S01006230,18,16,29,26,18,23,20,31,23,24,28
http://statistics.gov.scot/id/statistical-geography/S01006231,S01006231,5,14,10,13,22,7,5,16,17,26,20
http://statistics.gov.scot/id/statistical-geography/S01006232,S01006232,5,8,9,5,10,12,3,7,8,8,10
http://statistics.gov.scot/id/statistical-geography/S01006233,S01006233,4,5,4,8,3,11,7,9,14,9,10
http://statistics.gov.scot/id/statistical-geography/S01006234,S01006234,4,9,7,7,9,5,6,4,6,1,9
http://statistics.gov.scot/id/statistical-geography/S01006235,S01006235,1,9,10,3,8,6,14,11,17,12,10
http://statistics.gov.scot/id/statistical-geography/S01006236,S01006236,8,2,6,8,8,5,4,3,3,4,13
http://statistics.gov.scot/id/statistical-geography/S01006237,S01006237,26,16,17,28,29,34,41,19,40,49,37
http://statistics.gov.scot/id/statistical-geography/S01006238,S01006238,22,9,2,18,12,23,20,20,24,22,12
http://statistics.gov.scot/id/statistical-geography/S01006239,S01006239,0,2,1,5,2,2,2,5,3,7,3
http://statistics.gov.scot/id/statistical-geography/S01006240,S01006240,12,23,27,24,26,24,36,8,16,31,66
http://statistics.gov.scot/id/statistical-geography/S01006241,S01006241,16,19,13,20,31,41,27,31,26,22,32
http://statistics.gov.scot/id/statistical-geography/S01006242,S01006242,7,9,9,21,12,15,12,8,15,9,12
http://statistics.gov.scot/id/statistical-geography/S01006243,S01006243,8,3,2,7,8,7,9,11,14,8,5
http://statistics.gov.scot/id/statistical-geography/S01006244,S01006244,8,8,15,17,17,6,12,10,13,16,13
http://statistics.gov.scot/id/statistical-geography/S01006245,S01006245,4,3,12,9,5,14,14,11,8,15,6
http://statistics.gov.scot/id/statistical-geography/S01006246,S01006246,9,13,21,14,13,8,23,13,32,16,18
http://statistics.gov.scot/id/statistical-geography/S01006247,S01006247,4,10,4,6,8,7,6,7,6,15,16
http://statistics.gov.scot/id/statistical-geography/S01006248,S01006248,4,9,11,8,10,11,5,7,9,14,14
http://statistics.gov.scot/id/statistical-geography/S01006249,S01006249,4,2,10,5,17,10,10,7,5,8,6
http://statistics.gov.scot/id/statistical-geography/S01006250,S01006250,6,2,4,16,8,14,14,12,11,10,5
http://statistics.gov.scot/id/statistical-geography/S01006251,S01006251,4,9,5,10,15,10,9,10,5,12,6
http://statistics.gov.scot/id/statistical-geography/S01006252,S01006252,1,5,1,2,11,16,6,7,9,7,15
http://statistics.gov.scot/id/statistical-geography/S01006253,S01006253,4,7,5,16,20,16,10,12,15,9,16
http://statistics.gov.scot/id/statistical-geography/S01006254,S01006254,8,11,7,5,8,4,6,4,10,3,6
http://statistics.gov.scot/id/statistical-geography/S01006255,S01006255,6,5,9,14,9,10,13,6,9,8,8
http://statistics.gov.scot/id/statistical-geography/S01006256,S01006256,5,10,7,5,7,13,17,10,8,10,6
http://statistics.gov.scot/id/statistical-geography/S01006257,S01006257,12,8,18,12,19,21,21,15,10,12,19
http://statistics.gov.scot/id/statistical-geography/S01006258,S01006258,6,13,15,14,13,13,11,12,16,11,28
http://statistics.gov.scot/id/statistical-geography/S01006259,S01006259,13,10,6,6,17,17,6,6,4,11,8
http://statistics.gov.scot/id/statistical-geography/S01006260,S01006260,11,14,11,11,6,7,16,19,8,20,14
http://statistics.gov.scot/id/statistical-geography/S01006261,S01006261,12,7,10,12,17,17,23,16,10,10,9
http://statistics.gov.scot/id/statistical-geography/S01006262,S01006262,7,18,20,16,19,21,20,18,24,25,31
http://statistics.gov.scot/id/statistical-geography/S01006263,S01006263,18,19,14,25,18,27,31,16,25,30,23
http://statistics.gov.scot/id/statistical-geography/S01006264,S01006264,5,5,7,8,7,3,16,9,9,12,5
http://statistics.gov.scot/id/statistical-geography/S01006265,S01006265,4,8,5,8,10,6,9,13,6,10,12
http://statistics.gov.scot/id/statistical-geography/S01006266,S01006266,11,10,10,9,19,13,18,14,20,15,16
http://statistics.gov.scot/id/statistical-geography/S01006267,S01006267,10,8,11,15,12,5,12,7,6,5,10
http://statistics.gov.scot/id/statistical-geography/S01006268,S01006268,12,8,14,9,9,12,5,5,12,4,6
http://statistics.gov.scot/id/statistical-geography/S01006269,S01006269,7,8,4,5,6,2,5,11,6,7,7
http://statistics.gov.scot/id/statistical-geography/S01006270,S01006270,8,7,7,13,12,11,10,8,8,15,8
http://statistics.gov.scot/id/statistical-geography/S01006271,S01006271,3,14,9,11,4,7,19,9,14,18,4
http://statistics.gov.scot/id/statistical-geography/S01006272,S01006272,14,9,18,12,9,20,18,27,18,22,23
http://statistics.gov.scot/id/statistical-geography/S01006273,S01006273,4,6,7,6,3,3,6,4,7,6,8
http://statistics.gov.scot/id/statistical-geography/S01006274,S01006274,12,7,3,4,4,5,4,4,8,10,11
http://statistics.gov.scot/id/statistical-geography/S01006275,S01006275,8,6,5,4,10,8,9,12,9,11,14
http://statistics.gov.scot/id/statistical-geography/S01006276,S01006276,2,6,7,13,15,14,15,11,11,11,10
http://statistics.gov.scot/id/statistical-geography/S01006277,S01006277,14,12,8,12,20,16,8,13,2,11,9
http://statistics.gov.scot/id/statistical-geography/S01006278,S01006278,11,21,8,19,13,34,24,31,43,36,28
http://statistics.gov.scot/id/statistical-geography/S01006279,S01006279,6,9,17,10,25,16,30,15,13,28,34
http://statistics.gov.scot/id/statistical-geography/S01006280,S01006280,6,11,9,11,8,12,17,14,19,29,14
http://statistics.gov.scot/id/statistical-geography/S01006281,S01006281,7,17,9,18,16,18,8,18,13,20,22
http://statistics.gov.scot/id/statistical-geography/S01006282,S01006282,11,19,11,21,14,16,8,3,15,19,10
http://statistics.gov.scot/id/statistical-geography/S01006283,S01006283,7,9,13,11,14,13,13,6,21,16,11
http://statistics.gov.scot/id/statistical-geography/S01006284,S01006284,9,8,11,5,16,19,12,11,11,22,15
http://statistics.gov.scot/id/statistical-geography/S01006285,S01006285,1,9,11,13,19,19,9,13,6,20,8
http://statistics.gov.scot/id/statistical-geography/S01006286,S01006286,11,17,12,13,14,11,16,16,17,15,14
http://statistics.gov.scot/id/statistical-geography/S01006287,S01006287,4,4,8,6,5,9,13,3,8,12,5
http://statistics.gov.scot/id/statistical-geography/S01006288,S01006288,16,19,14,17,20,19,7,16,11,9,17
http://statistics.gov.scot/id/statistical-geography/S01006289,S01006289,12,19,14,19,17,18,9,15,13,12,28
http://statistics.gov.scot/id/statistical-geography/S01006290,S01006290,19,9,12,21,16,14,19,10,12,20,7
http://statistics.gov.scot/id/statistical-geography/S01006291,S01006291,8,12,11,3,8,3,8,6,11,11,5
http://statistics.gov.scot/id/statistical-geography/S01006292,S01006292,10,0,6,8,3,7,8,6,5,16,12
http://statistics.gov.scot/id/statistical-geography/S01006293,S01006293,1,4,5,9,3,7,8,4,12,17,12
http://statistics.gov.scot/id/statistical-geography/S01006294,S01006294,6,4,6,9,4,5,4,6,8,8,8
http://statistics.gov.scot/id/statistical-geography/S01006295,S01006295,11,7,7,6,6,8,5,14,11,20,18
http://statistics.gov.scot/id/statistical-geography/S01006296,S01006296,10,13,5,8,12,8,10,6,7,16,8
http://statistics.gov.scot/id/statistical-geography/S01006297,S01006297,12,11,10,9,12,19,12,13,9,16,16
http://statistics.gov.scot/id/statistical-geography/S01006298,S01006298,10,13,10,15,20,25,7,16,15,9,33
http://statistics.gov.scot/id/statistical-geography/S01006299,S01006299,15,17,16,21,11,14,14,14,20,18,21
http://statistics.gov.scot/id/statistical-geography/S01006300,S01006300,18,16,11,18,27,22,18,18,13,23,20
http://statistics.gov.scot/id/statistical-geography/S01006301,S01006301,8,6,7,5,16,19,16,16,14,7,9
http://statistics.gov.scot/id/statistical-geography/S01006302,S01006302,17,4,13,11,15,11,14,19,23,17,25
http://statistics.gov.scot/id/statistical-geography/S01006303,S01006303,6,14,1,9,8,7,15,10,11,10,4
http://statistics.gov.scot/id/statistical-geography/S01006304,S01006304,9,9,8,11,21,34,19,15,18,24,33
http://statistics.gov.scot/id/statistical-geography/S01006305,S01006305,21,17,6,8,23,19,25,17,11,8,17
http://statistics.gov.scot/id/statistical-geography/S01006306,S01006306,8,10,21,19,23,17,11,12,6,10,5
http://statistics.gov.scot/id/statistical-geography/S01006307,S01006307,27,18,10,18,25,17,29,31,17,30,35
http://statistics.gov.scot/id/statistical-geography/S01006308,S01006308,8,15,18,13,17,19,16,20,17,15,16
http://statistics.gov.scot/id/statistical-geography/S01006309,S01006309,7,11,9,15,12,13,23,27,14,15,19
http://statistics.gov.scot/id/statistical-geography/S01006310,S01006310,6,9,8,9,7,7,17,9,9,5,13
http://statistics.gov.scot/id/statistical-geography/S01006311,S01006311,15,13,12,4,9,13,8,10,4,6,16
http://statistics.gov.scot/id/statistical-geography/S01006312,S01006312,6,3,10,8,13,11,15,23,6,13,20
http://statistics.gov.scot/id/statistical-geography/S01006313,S01006313,2,12,22,12,24,23,24,29,33,35,26
http://statistics.gov.scot/id/statistical-geography/S01006314,S01006314,9,11,18,34,12,7,14,6,7,3,7
http://statistics.gov.scot/id/statistical-geography/S01006315,S01006315,11,12,16,15,19,18,21,31,18,23,19
http://statistics.gov.scot/id/statistical-geography/S01006316,S01006316,4,8,7,4,11,10,12,3,5,13,25
http://statistics.gov.scot/id/statistical-geography/S01006317,S01006317,13,8,9,9,17,13,12,9,13,27,11
http://statistics.gov.scot/id/statistical-geography/S01006318,S01006318,13,15,22,15,15,14,16,11,16,15,15
http://statistics.gov.scot/id/statistical-geography/S01006319,S01006319,13,11,11,16,14,18,29,25,26,14,34
http://statistics.gov.scot/id/statistical-geography/S01006320,S01006320,11,16,13,22,21,23,28,24,20,25,29
http://statistics.gov.scot/id/statistical-geography/S01006321,S01006321,3,2,3,7,6,3,6,2,2,4,8
http://statistics.gov.scot/id/statistical-geography/S01006322,S01006322,3,9,11,6,11,8,4,7,6,4,5
http://statistics.gov.scot/id/statistical-geography/S01006323,S01006323,11,15,12,8,10,9,13,10,9,6,14
http://statistics.gov.scot/id/statistical-geography/S01006324,S01006324,1,2,7,6,5,7,5,4,3,10,3
http://statistics.gov.scot/id/statistical-geography/S01006325,S01006325,5,8,3,13,20,13,17,8,11,33,29
http://statistics.gov.scot/id/statistical-geography/S01006326,S01006326,13,10,18,23,23,26,31,24,22,18,19
http://statistics.gov.scot/id/statistical-geography/S01006327,S01006327,10,13,9,15,7,4,8,7,5,11,15
http://statistics.gov.scot/id/statistical-geography/S01006328,S01006328,15,14,12,15,12,23,13,14,15,20,13
http://statistics.gov.scot/id/statistical-geography/S01006329,S01006329,14,9,13,16,15,10,22,21,11,18,17
http://statistics.gov.scot/id/statistical-geography/S01006330,S01006330,11,13,16,21,7,9,11,10,17,20,15
http://statistics.gov.scot/id/statistical-geography/S01006331,S01006331,6,7,6,8,19,18,15,12,10,13,13
http://statistics.gov.scot/id/statistical-geography/S01006332,S01006332,11,13,7,9,6,18,16,16,15,12,14
http://statistics.gov.scot/id/statistical-geography/S01006333,S01006333,14,14,22,16,12,21,37,36,16,29,21
http://statistics.gov.scot/id/statistical-geography/S01006334,S01006334,7,9,9,18,11,15,14,9,16,20,25
http://statistics.gov.scot/id/statistical-geography/S01006335,S01006335,8,13,12,9,16,12,13,11,5,5,11
http://statistics.gov.scot/id/statistical-geography/S01006336,S01006336,5,9,8,12,10,13,16,13,12,8,6
http://statistics.gov.scot/id/statistical-geography/S01006337,S01006337,6,10,7,18,19,13,13,10,11,11,10
http://statistics.gov.scot/id/statistical-geography/S01006338,S01006338,5,1,5,5,7,5,4,7,7,4,6
http://statistics.gov.scot/id/statistical-geography/S01006339,S01006339,6,18,9,12,15,20,15,28,21,23,14
http://statistics.gov.scot/id/statistical-geography/S01006340,S01006340,3,5,4,5,12,4,11,12,11,13,12
http://statistics.gov.scot/id/statistical-geography/S01006341,S01006341,2,13,5,4,7,24,6,4,12,19,26
http://statistics.gov.scot/id/statistical-geography/S01006342,S01006342,10,16,9,22,22,18,22,12,15,13,16
http://statistics.gov.scot/id/statistical-geography/S01006343,S01006343,12,17,22,13,9,19,20,15,20,22,19
http://statistics.gov.scot/id/statistical-geography/S01006344,S01006344,10,14,13,13,11,16,22,22,10,12,16
http://statistics.gov.scot/id/statistical-geography/S01006345,S01006345,9,3,10,6,16,9,13,16,14,17,6
http://statistics.gov.scot/id/statistical-geography/S01006346,S01006346,7,6,10,11,5,10,10,5,3,4,13
http://statistics.gov.scot/id/statistical-geography/S01006347,S01006347,4,7,4,5,7,6,5,6,4,6,10
http://statistics.gov.scot/id/statistical-geography/S01006348,S01006348,8,4,5,4,4,14,12,8,4,19,12
http://statistics.gov.scot/id/statistical-geography/S01006349,S01006349,8,6,6,6,9,9,13,16,9,17,18
http://statistics.gov.scot/id/statistical-geography/S01006350,S01006350,7,10,10,15,15,10,19,22,21,14,19
http://statistics.gov.scot/id/statistical-geography/S01006351,S01006351,16,15,15,19,29,33,37,23,26,36,30
http://statistics.gov.scot/id/statistical-geography/S01006352,S01006352,7,7,13,14,9,11,11,18,16,11,15
http://statistics.gov.scot/id/statistical-geography/S01006353,S01006353,12,11,10,12,2,10,9,16,16,16,12
http://statistics.gov.scot/id/statistical-geography/S01006354,S01006354,10,13,16,11,23,22,36,11,26,18,19
http://statistics.gov.scot/id/statistical-geography/S01006355,S01006355,10,14,10,15,19,14,13,11,23,10,13
http://statistics.gov.scot/id/statistical-geography/S01006356,S01006356,4,2,4,7,9,11,17,12,7,4,10
http://statistics.gov.scot/id/statistical-geography/S01006357,S01006357,6,11,5,4,9,11,12,11,3,7,12
http://statistics.gov.scot/id/statistical-geography/S01006358,S01006358,1,12,10,12,11,13,11,9,11,12,26
http://statistics.gov.scot/id/statistical-geography/S01006359,S01006359,6,3,7,14,19,10,21,18,9,16,20
http://statistics.gov.scot/id/statistical-geography/S01006360,S01006360,4,3,2,5,4,3,9,4,7,8,4
http://statistics.gov.scot/id/statistical-geography/S01006361,S01006361,3,7,12,9,11,11,9,15,17,21,12
http://statistics.gov.scot/id/statistical-geography/S01006362,S01006362,3,6,5,6,8,9,11,6,11,14,6
http://statistics.gov.scot/id/statistical-geography/S01006363,S01006363,2,6,7,9,2,4,8,5,6,8,6
http://statistics.gov.scot/id/statistical-geography/S01006364,S01006364,11,11,21,19,30,42,47,53,49,65,78
http://statistics.gov.scot/id/statistical-geography/S01006365,S01006365,4,5,8,13,13,10,12,9,11,7,12
http://statistics.gov.scot/id/statistical-geography/S01006366,S01006366,9,4,5,8,4,5,4,7,12,13,5
http://statistics.gov.scot/id/statistical-geography/S01006367,S01006367,8,15,15,7,10,10,6,10,17,13,11
http://statistics.gov.scot/id/statistical-geography/S01006368,S01006368,6,12,8,6,3,10,6,7,11,14,9
http://statistics.gov.scot/id/statistical-geography/S01006369,S01006369,11,10,12,24,30,21,30,25,22,28,35
http://statistics.gov.scot/id/statistical-geography/S01006370,S01006370,2,7,14,18,19,8,14,11,9,9,24
http://statistics.gov.scot/id/statistical-geography/S01006371,S01006371,2,3,5,9,6,5,7,7,6,14,12
http://statistics.gov.scot/id/statistical-geography/S01006372,S01006372,10,5,7,8,13,10,15,20,18,19,18
http://statistics.gov.scot/id/statistical-geography/S01006373,S01006373,7,11,22,8,10,3,8,8,4,7,7
http://statistics.gov.scot/id/statistical-geography/S01006374,S01006374,7,6,9,8,14,20,16,14,13,13,22
http://statistics.gov.scot/id/statistical-geography/S01006375,S01006375,4,8,18,12,10,25,15,17,21,21,23
http://statistics.gov.scot/id/statistical-geography/S01006376,S01006376,11,11,3,13,13,16,23,7,9,15,17
http://statistics.gov.scot/id/statistical-geography/S01006377,S01006377,11,6,12,9,11,22,13,18,10,10,11
http://statistics.gov.scot/id/statistical-geography/S01006378,S01006378,4,0,6,2,8,4,5,1,7,9,2
http://statistics.gov.scot/id/statistical-geography/S01006379,S01006379,5,7,20,9,12,22,13,14,23,23,22
http://statistics.gov.scot/id/statistical-geography/S01006380,S01006380,10,10,10,8,9,9,9,10,12,16,17
http://statistics.gov.scot/id/statistical-geography/S01006381,S01006381,9,11,12,12,8,13,18,20,11,21,5
http://statistics.gov.scot/id/statistical-geography/S01006382,S01006382,7,8,9,14,17,4,7,13,11,16,7
