Generated by http://statistics.gov.scot,2021-01-24T15:50:43+00:00
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions
measure type,Count
Admission Type,Cancer
Age,All
Gender,All
Measure (cell values): ,Count(Admissions)

,,http://reference.data.gov.uk/id/year/2002,http://reference.data.gov.uk/id/year/2003,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012
http://statistics.gov.scot/id/statistical-geography/S02000439,Northwest Lewis,67,67,111,91,115,121,94,148,103,117,99
http://statistics.gov.scot/id/statistical-geography/S02001209,Oakbank,168,131,69,119,103,140,96,119,150,114,121
http://statistics.gov.scot/id/statistical-geography/S02000511,"Oakley, Comrie and Blairhall",146,165,181,124,52,83,118,165,118,72,90
http://statistics.gov.scot/id/statistical-geography/S02000149,Oban North,50,43,37,128,81,60,53,46,61,42,39
http://statistics.gov.scot/id/statistical-geography/S02000148,Oban South,80,121,322,274,170,138,92,96,91,94,119
http://statistics.gov.scot/id/statistical-geography/S02000037,Old Aberdeen,23,22,41,37,8,21,28,49,58,72,36
http://statistics.gov.scot/id/statistical-geography/S02000643,Old Shettleston and Parkhead North,151,113,133,149,71,96,75,140,150,122,108
http://statistics.gov.scot/id/statistical-geography/S02000393,Old Town and Leith Street,79,30,51,55,51,87,91,37,56,71,136
http://statistics.gov.scot/id/statistical-geography/S02000044,Oldmachar East,51,50,30,65,41,93,88,127,90,50,55
http://statistics.gov.scot/id/statistical-geography/S02000045,Oldmachar West,42,37,54,23,63,37,97,95,74,78,54
http://statistics.gov.scot/id/statistical-geography/S02000888,Orbiston,100,130,166,135,82,112,162,150,150,125,108
http://statistics.gov.scot/id/statistical-geography/S02000870,Overtown,132,77,92,95,172,101,150,164,140,124,150
http://statistics.gov.scot/id/statistical-geography/S02000341,Oxgangs and Firrhill,139,188,262,270,227,245,252,204,150,174,268
http://statistics.gov.scot/id/statistical-geography/S02001000,Paisley Central,211,131,199,181,161,171,109,150,189,160,200
http://statistics.gov.scot/id/statistical-geography/S02000989,Paisley Dykebar,74,101,46,124,65,102,100,112,117,74,90
http://statistics.gov.scot/id/statistical-geography/S02000997,Paisley East,134,68,91,122,130,96,100,132,100,117,123
http://statistics.gov.scot/id/statistical-geography/S02001003,Paisley Ferguslie,63,89,66,101,115,117,98,110,118,70,59
http://statistics.gov.scot/id/statistical-geography/S02000987,Paisley Foxbar,171,168,133,231,231,182,128,194,185,184,259
http://statistics.gov.scot/id/statistical-geography/S02001007,Paisley Gallowhill and Hillington,151,135,198,162,180,201,190,241,224,193,131
http://statistics.gov.scot/id/statistical-geography/S02000986,Paisley Glenburn East,128,63,75,100,95,98,78,116,146,90,104
http://statistics.gov.scot/id/statistical-geography/S02000985,Paisley Glenburn West,181,119,114,143,113,121,98,156,134,165,92
http://statistics.gov.scot/id/statistical-geography/S02001010,Paisley North,75,108,87,139,126,111,95,119,138,131,162
http://statistics.gov.scot/id/statistical-geography/S02001004,Paisley North East,113,186,166,191,200,182,143,166,159,208,202
http://statistics.gov.scot/id/statistical-geography/S02001001,Paisley North West,55,96,110,119,76,116,68,91,152,75,62
http://statistics.gov.scot/id/statistical-geography/S02001002,Paisley Ralston,180,205,236,247,137,109,157,99,186,167,216
http://statistics.gov.scot/id/statistical-geography/S02000993,Paisley South,48,88,62,53,134,125,93,112,112,81,110
http://statistics.gov.scot/id/statistical-geography/S02000991,Paisley South East,208,215,168,174,171,169,227,258,291,266,224
http://statistics.gov.scot/id/statistical-geography/S02000990,Paisley South West,160,177,134,185,217,155,102,213,125,208,205
http://statistics.gov.scot/id/statistical-geography/S02000995,Paisley West,132,127,88,122,164,154,128,134,165,114,113
http://statistics.gov.scot/id/statistical-geography/S02000353,Parkhead,65,108,143,110,62,123,107,148,153,92,91
http://statistics.gov.scot/id/statistical-geography/S02000629,Parkhead East and Braidfauld North,120,101,72,107,88,73,74,108,62,82,90
http://statistics.gov.scot/id/statistical-geography/S02000633,Parkhead West and Barrowfield,178,171,121,110,145,116,116,164,156,140,128
http://statistics.gov.scot/id/statistical-geography/S02000671,Partick,95,118,81,181,150,140,121,128,112,120,138
http://statistics.gov.scot/id/statistical-geography/S02000677,Partickhill and Hyndland,107,93,117,161,94,54,74,63,86,86,66
http://statistics.gov.scot/id/statistical-geography/S02000871,Pather,72,25,85,99,93,117,116,84,147,89,100
http://statistics.gov.scot/id/statistical-geography/S02000794,Pathhead and Rural East Midlothian,103,153,50,59,91,93,83,116,70,92,122
http://statistics.gov.scot/id/statistical-geography/S02001042,Peebles North,97,126,161,155,96,126,197,142,149,158,145
http://statistics.gov.scot/id/statistical-geography/S02001041,Peebles South,136,89,78,76,55,92,126,125,87,111,133
http://statistics.gov.scot/id/statistical-geography/S02000791,Penicuik East,64,53,84,66,54,88,139,82,74,107,118
http://statistics.gov.scot/id/statistical-geography/S02000792,Penicuik North,132,120,80,160,131,215,144,118,143,120,123
http://statistics.gov.scot/id/statistical-geography/S02000789,Penicuik Southeast,187,196,222,177,101,101,120,95,209,137,121
http://statistics.gov.scot/id/statistical-geography/S02000790,Penicuik Southwest,152,52,202,127,94,114,152,175,187,136,151
http://statistics.gov.scot/id/statistical-geography/S02000641,Penilee,225,178,190,107,131,127,160,148,167,169,211
http://statistics.gov.scot/id/statistical-geography/S02000797,Pentland,124,172,124,181,118,217,173,148,237,208,220
http://statistics.gov.scot/id/statistical-geography/S02000199,Perth Road,26,39,42,36,25,50,61,47,21,25,18
http://statistics.gov.scot/id/statistical-geography/S02000086,Peterhead Bay,66,43,50,66,56,63,50,67,37,35,41
http://statistics.gov.scot/id/statistical-geography/S02000088,Peterhead Harbour,115,136,92,88,90,100,75,96,94,77,115
http://statistics.gov.scot/id/statistical-geography/S02000085,Peterhead Links,85,56,49,63,114,80,73,101,84,62,94
http://statistics.gov.scot/id/statistical-geography/S02000089,Peterhead Ugieside,46,58,53,66,56,17,88,71,62,73,91
http://statistics.gov.scot/id/statistical-geography/S02000910,Petersburn,64,55,46,83,71,85,127,84,104,60,71
http://statistics.gov.scot/id/statistical-geography/S02000680,Petershill,57,108,70,70,59,70,103,110,88,72,77
http://statistics.gov.scot/id/statistical-geography/S02000248,Piersland,157,120,108,119,103,150,193,132,105,108,124
http://statistics.gov.scot/id/statistical-geography/S02000980,Pitlochry,94,220,190,177,152,141,171,52,78,75,50
http://statistics.gov.scot/id/statistical-geography/S02000435,Point,83,103,25,43,45,93,99,163,89,51,59
http://statistics.gov.scot/id/statistical-geography/S02000617,Pollok North and East,83,108,96,111,120,95,119,121,112,105,142
http://statistics.gov.scot/id/statistical-geography/S02000608,Pollok South and West,104,191,220,162,122,149,82,200,134,154,144
http://statistics.gov.scot/id/statistical-geography/S02000602,Pollokshaws,174,139,99,143,119,210,162,204,117,158,171
http://statistics.gov.scot/id/statistical-geography/S02000622,Pollokshields East,46,39,53,59,96,68,66,36,124,84,39
http://statistics.gov.scot/id/statistical-geography/S02000624,Pollokshields West,50,49,41,102,62,95,44,94,80,75,112
http://statistics.gov.scot/id/statistical-geography/S02000449,Polmont,73,137,76,71,100,125,93,53,140,71,60
http://statistics.gov.scot/id/statistical-geography/S02000375,Polwarth,53,31,51,23,27,53,83,42,57,44,44
http://statistics.gov.scot/id/statistical-geography/S02000775,"Port Glasgow Mid, East and Central",113,132,136,207,192,153,152,116,213,164,158
http://statistics.gov.scot/id/statistical-geography/S02000774,Port Glasgow Upper East,73,112,131,157,221,164,152,170,130,210,172
http://statistics.gov.scot/id/statistical-geography/S02000776,"Port Glasgow Upper, West and Central",108,176,185,168,166,198,142,222,132,166,145
http://statistics.gov.scot/id/statistical-geography/S02000058,Portlethen,57,60,61,83,76,70,104,101,105,115,87
http://statistics.gov.scot/id/statistical-geography/S02000396,Portobello,96,81,130,131,63,56,105,125,144,135,150
http://statistics.gov.scot/id/statistical-geography/S02000172,Portpatrick,86,93,110,100,64,99,56,51,52,40,64
http://statistics.gov.scot/id/statistical-geography/S02000097,"Portsoy, Fordyce and Cornhill",36,66,51,69,57,97,107,70,62,156,93
http://statistics.gov.scot/id/statistical-geography/S02000692,Possil Park,281,159,161,207,285,211,203,193,162,175,190
http://statistics.gov.scot/id/statistical-geography/S02000949,"Powmill, Cleish and Scotlandwell",45,85,69,63,104,120,98,116,105,87,63
http://statistics.gov.scot/id/statistical-geography/S02000364,Prestonfield,89,61,94,86,108,146,139,164,126,76,51
http://statistics.gov.scot/id/statistical-geography/S02001075,Prestwick Airport and Monkton,95,125,181,149,93,172,165,149,148,160,161
http://statistics.gov.scot/id/statistical-geography/S02001073,Prestwick East,158,194,171,320,190,198,172,131,216,195,178
http://statistics.gov.scot/id/statistical-geography/S02001074,Prestwick West,88,155,230,270,175,206,223,219,153,191,170
http://statistics.gov.scot/id/statistical-geography/S02000812,"Rafford, Dallas, Dyke to Dava",88,85,72,111,166,101,50,91,92,85,81
http://statistics.gov.scot/id/statistical-geography/S02000981,Rannoch and Aberfeldy,166,118,170,255,228,176,225,92,76,70,64
http://statistics.gov.scot/id/statistical-geography/S02001174,Raploch,47,55,57,48,39,36,72,26,55,16,21
http://statistics.gov.scot/id/statistical-geography/S02000369,"Ratho, Gogarburn and Airport",104,105,116,154,142,203,181,138,93,135,133
http://statistics.gov.scot/id/statistical-geography/S02000447,Redding,41,33,74,75,49,50,34,31,60,31,26
http://statistics.gov.scot/id/statistical-geography/S02001013,Renfrew East,148,146,142,212,249,239,236,179,158,170,158
http://statistics.gov.scot/id/statistical-geography/S02001016,Renfrew North,62,67,129,157,116,71,116,90,107,190,189
http://statistics.gov.scot/id/statistical-geography/S02001011,Renfrew South,299,145,180,168,183,155,230,279,229,187,150
http://statistics.gov.scot/id/statistical-geography/S02001014,Renfrew West,108,120,116,180,89,157,206,166,159,282,208
http://statistics.gov.scot/id/statistical-geography/S02001015,Renfrewshire Rural North and Langbank,100,92,134,141,182,101,127,167,168,110,124
http://statistics.gov.scot/id/statistical-geography/S02000984,Renfrewshire Rural South & Howwood,85,101,83,78,105,110,67,109,87,112,56
http://statistics.gov.scot/id/statistical-geography/S02000403,Restalrig (Loganlea),199,114,127,123,128,148,120,120,132,81,98
http://statistics.gov.scot/id/statistical-geography/S02000410,Restalrig and Lochend,67,120,139,110,73,75,111,199,105,132,158
http://statistics.gov.scot/id/statistical-geography/S02000667,Riddrie and Hogganfield,226,160,217,189,217,129,169,167,197,229,211
http://statistics.gov.scot/id/statistical-geography/S02000695,Robroyston and Millerston,94,173,125,95,147,66,129,136,184,212,282
http://statistics.gov.scot/id/statistical-geography/S02000274,Rosebank and Waterside,78,77,110,89,69,98,105,75,59,48,82
http://statistics.gov.scot/id/statistical-geography/S02000098,Rosehearty and Strathbeg,118,101,133,93,87,101,113,138,140,83,134
http://statistics.gov.scot/id/statistical-geography/S02000021,Rosemount,72,61,89,80,52,72,65,63,64,61,58
http://statistics.gov.scot/id/statistical-geography/S02000754,Ross and Cromarty Central,85,112,108,60,99,73,91,172,148,135,167
http://statistics.gov.scot/id/statistical-geography/S02000757,Ross and Cromarty East,41,70,25,92,65,106,102,84,68,91,115
http://statistics.gov.scot/id/statistical-geography/S02000760,Ross and Cromarty North West,73,71,81,65,115,54,71,93,64,94,107
http://statistics.gov.scot/id/statistical-geography/S02000751,Ross and Cromarty South West,46,73,86,95,79,111,71,134,166,126,100
http://statistics.gov.scot/id/statistical-geography/S02000486,Rosyth Central,126,95,86,88,114,67,78,106,136,91,140
http://statistics.gov.scot/id/statistical-geography/S02000488,Rosyth East,107,111,83,162,175,84,79,81,100,148,101
http://statistics.gov.scot/id/statistical-geography/S02000489,Rosyth North,50,78,38,63,55,55,163,163,73,75,99
http://statistics.gov.scot/id/statistical-geography/S02000482,Rosyth South,44,75,84,49,68,65,94,47,88,121,90
http://statistics.gov.scot/id/statistical-geography/S02000182,Rotchell and Rosefield,68,55,50,46,50,57,44,62,46,41,28
http://statistics.gov.scot/id/statistical-geography/S02000133,Rothesay Town,98,123,182,142,153,164,227,180,135,70,76
http://statistics.gov.scot/id/statistical-geography/S02000666,"Roystonhill, Blochairn, and Provanmill",111,92,196,159,228,189,157,152,139,175,176
http://statistics.gov.scot/id/statistical-geography/S02000688,Ruchill,128,131,88,127,71,113,112,81,96,107,108
http://statistics.gov.scot/id/statistical-geography/S02000810,Rural Keith and Strathisla,71,43,69,56,45,55,33,51,83,67,64
http://statistics.gov.scot/id/statistical-geography/S02000788,Rural South Midlothian,134,142,205,160,142,198,179,162,154,142,199
http://statistics.gov.scot/id/statistical-geography/S02000521,Saline and Gowkall,152,133,104,114,189,248,121,48,74,117,122
http://statistics.gov.scot/id/statistical-geography/S02000846,Saltcoats Central,77,58,121,189,160,83,63,83,157,89,103
http://statistics.gov.scot/id/statistical-geography/S02000852,Saltcoats North East,100,81,133,105,147,70,71,98,84,133,151
http://statistics.gov.scot/id/statistical-geography/S02000848,Saltcoats North West,78,52,79,158,160,109,161,164,156,165,135
http://statistics.gov.scot/id/statistical-geography/S02001164,Sauchenford,66,69,65,31,81,88,87,55,59,74,73
http://statistics.gov.scot/id/statistical-geography/S02000155,Sauchie,80,71,149,70,88,51,64,85,86,52,110
http://statistics.gov.scot/id/statistical-geography/S02000968,Scone,128,165,136,158,119,153,97,81,101,103,68
http://statistics.gov.scot/id/statistical-geography/S02000686,Scotstoun North and East,123,168,103,148,140,75,127,194,133,199,148
http://statistics.gov.scot/id/statistical-geography/S02000684,Scotstoun South and West,120,77,121,141,133,93,145,155,96,72,51
http://statistics.gov.scot/id/statistical-geography/S02000758,Seaboard,34,62,140,86,109,94,149,102,128,151,111
http://statistics.gov.scot/id/statistical-geography/S02000931,Seafar,85,40,84,93,82,66,61,62,60,72,39
http://statistics.gov.scot/id/statistical-geography/S02000032,Seaton,119,95,104,62,69,76,72,105,103,138,150
http://statistics.gov.scot/id/statistical-geography/S02001030,Selkirk,166,186,186,199,126,161,228,199,152,226,257
http://statistics.gov.scot/id/statistical-geography/S02000365,Shandon,97,113,83,125,98,42,42,108,50,89,110
http://statistics.gov.scot/id/statistical-geography/S02000807,Shawfair,114,100,96,109,93,99,123,153,121,103,112
http://statistics.gov.scot/id/statistical-geography/S02001161,Shawfield and Clincarthill,132,80,113,143,111,131,60,149,155,142,109
http://statistics.gov.scot/id/statistical-geography/S02000900,Shawhead and Whifflet,79,64,72,97,97,72,123,124,96,84,78
http://statistics.gov.scot/id/statistical-geography/S02000605,Shawlands East,33,34,50,35,67,44,73,68,72,81,61
http://statistics.gov.scot/id/statistical-geography/S02000609,Shawlands West,56,68,40,92,121,59,66,59,71,77,90
http://statistics.gov.scot/id/statistical-geography/S02000027,Sheddocksley,110,109,107,114,93,114,128,152,110,167,170
http://statistics.gov.scot/id/statistical-geography/S02001050,Shetland South,27,19,46,58,54,52,86,88,109,131,96
http://statistics.gov.scot/id/statistical-geography/S02000632,Shettleston North,147,137,180,146,236,154,139,136,171,199,167
http://statistics.gov.scot/id/statistical-geography/S02000611,Shettleston South,127,150,95,158,95,145,128,173,208,124,126
http://statistics.gov.scot/id/statistical-geography/S02000441,Shieldhill,56,41,72,58,47,69,27,27,45,25,30
http://statistics.gov.scot/id/statistical-geography/S02000240,Shortlees,82,127,146,160,190,182,169,120,93,210,144
http://statistics.gov.scot/id/statistical-geography/S02000894,Shotts,61,139,73,95,86,158,158,168,102,66,85
http://statistics.gov.scot/id/statistical-geography/S02000670,Sighthill,79,75,111,133,55,57,36,56,65,36,25
http://statistics.gov.scot/id/statistical-geography/S02000417,Silverknowes and Davidson's Mains,238,146,132,312,223,199,268,196,158,206,288
http://statistics.gov.scot/id/statistical-geography/S02001127,Silvertonhill,144,117,95,194,111,162,161,88,76,91,86
http://statistics.gov.scot/id/statistical-geography/S02000867,Skelmorlie and Rural,66,46,78,88,93,69,116,119,81,130,129
http://statistics.gov.scot/id/statistical-geography/S02000745,Skye North East,93,87,74,67,52,53,40,80,49,50,36
http://statistics.gov.scot/id/statistical-geography/S02000746,Skye North West,59,89,65,82,104,110,124,69,49,82,50
http://statistics.gov.scot/id/statistical-geography/S02000724,Skye South,74,86,80,95,149,144,42,78,78,60,83
http://statistics.gov.scot/id/statistical-geography/S02000110,South Angus,102,112,122,131,113,115,243,107,61,87,98
http://statistics.gov.scot/id/statistical-geography/S02000271,South Castlehill and Thorn,160,144,137,174,154,193,139,150,174,172,177
http://statistics.gov.scot/id/statistical-geography/S02000332,South East Bypass,59,24,43,45,36,42,30,29,70,80,55
